phonogram3967index,index,type,zhuyin,tone,stroke,orthographicgroup,phoneticradical,homograph_cnts,homophone_cnts,freq_char,freq_char(log),freq_char_4.0,freq_char_4.0(log),fre_cd,xasbc_cf_million,freq_syllable_4.0,freq_syllable_4.0(log),phoneticcom,FF_friends,FF(type),FF(1500),FF(2000),FF(log),FB_group_code,FB_total,FB_friend,FB_total_freq,FB_freq_friend,FB_freq_enemy,FB(type),FB(token),FB(1500),FB(5000),FB(log),註記,說明
1988,5626,踟,ㄔ,2,15,知,知,1,7,5,0.70 ,2,0.301029996,2,0.14 ,13651,4.14 ,3,1,0.333333333,0.001258653,0.000957396,0.051800573,3,7,1,13651,2,13649,0.14 ,0.00 ,0.00 ,0.00 ,0.02 ,,
1740,5625,匙,ㄔ,2,11,是,是,2,7,172,2.24 ,341,2.532754379,152,14.49 ,13651,4.14 ,9,1,0.111111111,0.084615385,0.067793241,0.128259032,2,7,1,13651,341,13310,0.14 ,0.02 ,0.08 ,0.04 ,0.14 ,,
837,5623,遲,ㄔ,2,16,犀,犀,1,7,1249,3.10 ,933,2.969881644,644,58.69 ,13651,4.14 ,2,1,0.5,0.998929336,0.998929336,1,1,7,1,13651,933,12718,0.14 ,0.07 ,0.21 ,0.12 ,0.17 ,,
0,5615,尺,ㄔ,3,4,尺,.,1,7,2639,3.42 ,2144,3.331224781,975,156.42 ,3450,3.54 ,.,.,.,.,.,.,1,7,2,3450,2295,1155,0.29 ,0.67 ,0.59 ,0.67 ,0.38 ,,
0,5616,呎,ㄔ,3,7,尺,尺,1,7,192,2.28 ,151,2.178976947,87,11.48 ,3450,3.54 ,2,1,0.5,0.949685535,0.949685535,0.706985602,1,7,2,3450,2295,1155,0.29 ,0.67 ,0.59 ,0.67 ,0.38 ,,
0,5617,豉,ㄔ,3,11,支,支,1,7,5,0.70 ,4,0.602059991,4,0.00 ,3450,3.54 ,16,2,0.125,0.055166735,0.048509714,0.094814489,2,7,1,3450,4,3446,0.14 ,0.00 ,0.00 ,0.00 ,0.04 ,,101年ㄕ4(8068)併讀為ㄔ3
2863,5619,侈,ㄔ,3,8,多,多,1,7,55,1.74 ,97,1.986771734,84,8.47 ,3450,3.54 ,4,1,0.25,0.053829079,0.042137272,0.215817052,4,7,1,3450,97,3353,0.14 ,0.03 ,0.03 ,0.03 ,0.14 ,,
0,5620,恥,ㄔ,3,10,恥,耳,1,7,168,2.23 ,265,2.423245874,190,20.95 ,3450,3.54 ,7,1,0.142857143,0.076945412,0.059630963,0.154678957,5,7,1,3450,265,3185,0.14 ,0.08 ,0.09 ,0.08 ,0.17 ,,
1219,5621,褫,ㄔ,3,16,虒,虒,1,7,22,1.34 ,18,1.255272505,13,0.57 ,3450,3.54 ,2,1,0.5,0.023809524,0.023809524,0.304431818,6,7,1,3450,18,3432,0.14 ,0.01 ,0.01 ,0.01 ,0.09 ,,
0,5618,齒,ㄔ,3,15,齒,.,1,7,325,2.51 ,771,2.887054378,290,51.80 ,3450,3.54 ,.,.,.,.,.,.,3,7,1,3450,771,2679,0.14 ,0.22 ,0.27 ,0.22 ,0.20 ,,
0,5637,飭,ㄔ,4,12,力,力,1,9,192,2.28 ,36,1.556302501,29,2.01 ,1881,3.27 ,8,1,0.125,0.00742268,0.00742268,0.080306269,2,9,1,1881,36,1845,0.11 ,0.02 ,0.02 ,0.02 ,0.09 ,,
0,5636,叱,ㄔ,4,5,匕,匕,1,9,21,1.32 ,29,1.462397998,25,1.72 ,1881,3.27 ,3,1,0.333333333,0.018855657,0.014229637,0.215316696,1,9,1,1881,29,1852,0.11 ,0.02 ,0.02 ,0.02 ,0.08 ,,
3627,5638,翅,ㄔ,4,10,支,支,1,9,55,1.74 ,398,2.599883072,191,26.40 ,1881,3.27 ,16,2,0.125,0.055166735,0.048509714,0.094814489,3,9,1,1881,398,1483,0.11 ,0.21 ,0.21 ,0.21 ,0.15 ,,
0,5639,斥,ㄔ,4,5,斥,.,1,9,783,2.89 ,660,2.819543936,517,38.60 ,1881,3.27 ,.,.,.,.,.,.,4,9,1,1881,660,1221,0.11 ,0.35 ,0.35 ,0.35 ,0.16 ,,
0,5641,赤,ㄔ,4,7,赤,.,1,9,476,2.68 ,591,2.771587481,386,38.75 ,1881,3.27 ,.,.,.,.,.,.,6,9,2,1881,606,1275,0.22 ,0.32 ,0.32 ,0.32 ,0.23 ,,
0,5647,哧,ㄔ,4,10,赤,赤,2,9,5,0.70 ,15,1.176091259,12,1.00 ,1881,3.27 ,5,2,0.4,0.053475936,0.053475936,0.286186306,6,9,2,1881,606,1275,0.22 ,0.32 ,0.32 ,0.32 ,0.23 ,c,ㄔ(5605)
1776,5642,啻,ㄔ,4,12,帝,帝,1,9,74,1.87 ,43,1.633468456,39,3.30 ,1881,3.27 ,6,1,0.166666667,0.026942356,0.026942356,0.120203867,7,9,1,1881,43,1838,0.11 ,0.02 ,0.02 ,0.02 ,0.09 ,,
2534,5640,敕,ㄔ,4,11,敕,束,1,9,6,0.78 ,21,1.322219295,9,1.15 ,1881,3.27 ,7,1,0.142857143,0.005753425,0.004709576,0.087273155,5,9,1,1881,21,1860,0.11 ,0.01 ,0.01 ,0.01 ,0.08 ,,
602,5643,熾,ㄔ,4,16,戠,戠,1,9,79,1.90 ,88,1.944482672,80,5.60 ,1881,3.27 ,6,1,0.166666667,0.014136546,0.010699088,0.101136332,8,9,1,1881,88,1793,0.11 ,0.05 ,0.05 ,0.05 ,0.11 ,,
0,5649,叉,ㄔㄚ,1,3,叉,.,2,6,305,2.48 ,309,2.489958479,210,16.93 ,6232,3.79 ,.,.,.,.,.,.,1,6,3,6232,313,5919,0.50 ,0.05 ,0.11 ,0.05 ,0.26 ,,ㄔㄚ2(5658)
0,5651,扠,ㄔㄚ,1,6,叉,叉,1,6,1,0.00 ,1,0,1,0.00 ,6232,3.79 ,4,3,0.75,0.230769231,0.230769231,0.443270659,1,6,3,6232,313,5919,0.50 ,0.05 ,0.11 ,0.05 ,0.26 ,a,
0,5650,杈,ㄔㄚ,1,7,叉,叉,1,6,3,0.48 ,3,0.477121255,3,0.29 ,6232,3.79 ,4,3,0.75,0.230769231,0.230769231,0.443270659,1,6,3,6232,313,5919,0.50 ,0.05 ,0.11 ,0.05 ,0.26 ,b,枝杈；ㄔㄚ4(5676)
1700,5653,喳,ㄔㄚ,1,12,查,查,2,6,12,1.08 ,73,1.86332286,41,4.02 ,6232,3.79 ,5,2,0.4,0.355102041,0.355102041,0.38665,3,6,1,6232,73,6159,0.17 ,0.01 ,0.03 ,0.01 ,0.16 ,,
0,5654,插,ㄔㄚ,1,12,臿,臿,1,6,611,2.79 ,854,2.931457871,574,61.56 ,6232,3.79 ,1,1,1,1,1,1,4,6,1,6232,854,5378,0.17 ,0.14 ,0.31 ,0.14 ,0.26 ,,
0,5652,差,ㄔㄚ,1,10,差,.,3,6,3661,3.56 ,4992,3.698274577,2739,316.42 ,6232,3.79 ,.,.,.,.,.,.,2,6,1,6232,4992,1240,0.17 ,0.80 ,0.55 ,0.80 ,0.32 ,,
0,5660,查,ㄔㄚ,2,9,查,.,1,5,22349,4.35 ,8625,3.935759104,3171,559.51 ,16346,4.21 ,.,.,.,.,.,.,1,5,2,16346,8639,7707,0.40 ,0.53 ,0.33 ,0.39 ,0.38 ,,
1701,5661,碴,ㄔㄚ,2,14,查,查,1,5,9,0.95 ,14,1.146128036,12,0.57 ,16346,4.21 ,5,2,0.4,0.355102041,0.355102041,0.38665,1,5,2,16346,8639,7707,0.40 ,0.53 ,0.33 ,0.39 ,0.38 ,,
0,5665,茶,ㄔㄚ,2,10,茶,.,1,5,1879,3.27 ,3209,3.506369717,647,251.13 ,16346,4.21 ,.,.,.,.,.,.,2,5,2,16346,3225,13121,0.40 ,0.20 ,0.33 ,0.25 ,0.35 ,,
0,5666,搽,ㄔㄚ,2,13,茶,茶,1,5,8,0.90 ,16,1.204119983,11,0.57 ,16346,4.21 ,1,1,1,1,1,1,2,5,2,16346,3225,13121,0.40 ,0.20 ,0.33 ,0.25 ,0.35 ,,
1056,5667,察,ㄔㄚ,2,14,察,祭,1,5,8189,3.91 ,4482,3.651471852,2250,258.16 ,16346,4.21 ,4,1,0.25,0.3040746,0.33709759,0.270278491,3,5,1,16346,4482,11864,0.20 ,0.27 ,0.33 ,0.35 ,0.27 ,,
0,5674,奼,ㄔㄚ,4,6,乇,乇,1,6,2,0.30 ,1,0,1,0.00 ,720,2.86 ,5,1,0.2,0.000257533,0.000257533,0,5,6,1,720,1,719,0.17 ,0.00 ,0.00 ,0.00 ,0.00 ,,奼紫嫣紅
0,5671,叉,ㄔㄚ,4,3,叉,.,2,6,305,2.48 ,309,2.489958479,210,16.93 ,720,2.86 ,.,.,.,.,.,.,4,6,2,720,314,406,0.33 ,0.44 ,0.44 ,0.44 ,0.35 ,,ㄔㄚ2(5658)
0,5673,衩,ㄔㄚ,4,9,叉,叉,1,6,2,0.30 ,5,0.698970004,4,0.14 ,720,2.86 ,4,3,0.75,0.230769231,0.230769231,0.443270659,4,6,2,720,314,406,0.33 ,0.44 ,0.44 ,0.44 ,0.35 ,b,開衩
3728,5668,岔,ㄔㄚ,4,7,分,分,1,6,35,1.54 ,57,1.755874856,44,3.73 ,720,2.86 ,18,1,0.055555556,0.005558806,0.005064866,0.044098657,1,6,1,720,57,663,0.17 ,0.08 ,0.08 ,0.08 ,0.20 ,,
0,5670,詫,ㄔㄚ,4,13,宅,宅,1,6,22,1.34 ,35,1.544068044,35,2.44 ,720,2.86 ,1,1,1,1,1,1,3,6,1,720,35,685,0.17 ,0.05 ,0.05 ,0.05 ,0.17 ,,
0,5669,剎,ㄔㄚ,4,9,差,差,2,6,123,2.09 ,313,2.495544338,210,21.38 ,720,2.86 ,5,1,0.2,0.605415861,0.605415861,0.2885193,2,6,1,720,313,407,0.17 ,0.43 ,0.43 ,0.43 ,0.28 ,,又因ㄕㄚ
0,5677,車,ㄔㄜ,1,7,車,.,2,2,28657,4.46 ,14992,4.175859574,3225,958.31 ,14993,4.18 ,.,.,.,.,.,.,1,2,2,14993,14993,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,5678,硨,ㄔㄜ,1,12,車,車,1,2,1,0.00 ,1,0,1,0.00 ,14993,4.18 ,2,1,0.5,0.000666223,0.00049975,0,1,2,2,14993,14993,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,a,
3583,5679,扯,ㄔㄜ,3,7,止,止,1,1,453,2.66 ,405,2.607455023,297,22.67 ,405,2.61 ,6,1,0.166666667,0.134596211,0.115417498,0.173180096,1,1,1,405,405,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,5685,坼,ㄔㄜ,4,8,斥,斥,1,6,1,0.00 ,1,0,1,0.14 ,1942,3.29 ,3,1,0.333333333,0.000434216,0.000356761,0,3,6,1,1942,1,1941,0.17 ,0.00 ,0.00 ,0.00 ,0.00 ,a,
2454,5680,撤,ㄔㄜ,4,14,育,育,1,6,1673,3.22 ,627,2.797267541,363,49.22 ,1942,3.29 ,5,4,0.8,0.928815212,0.928815212,0.82391772,1,6,4,1942,1905,37,0.67 ,0.98 ,0.98 ,0.98 ,0.87 ,,
2453,5681,徹,ㄔㄜ,4,14,育,育,1,6,1014,3.01 ,983,2.992553518,705,60.70 ,1942,3.29 ,5,4,0.8,0.928815212,0.928815212,0.82391772,1,6,4,1942,1905,37,0.67 ,0.98 ,0.98 ,0.98 ,0.87 ,,
2452,5682,轍,ㄔㄜ,4,18,育,育,2,6,194,2.29 ,146,2.164352856,139,8.32 ,1942,3.29 ,5,4,0.8,0.928815212,0.928815212,0.82391772,1,6,4,1942,1905,37,0.67 ,0.98 ,0.98 ,0.98 ,0.87 ,,
2455,5683,澈,ㄔㄜ,4,14,育,育,1,6,154,2.19 ,149,2.173186268,124,11.48 ,1942,3.29 ,5,4,0.8,0.928815212,0.928815212,0.82391772,1,6,4,1942,1905,37,0.67 ,0.98 ,0.98 ,0.98 ,0.87 ,,
2282,5684,掣,ㄔㄜ,4,12,制,制,1,6,36,1.56 ,36,1.556302501,21,1.15 ,1942,3.29 ,2,1,0.5,0.0234375,0.017681729,0.291353355,2,6,1,1942,36,1906,0.17 ,0.02 ,0.02 ,0.02 ,0.13 ,,
3873,5688,釵,ㄔㄞ,1,11,叉,叉,1,3,12,1.08 ,30,1.477121255,16,0.57 ,5824,3.77 ,4,1,0.25,0.769230769,0.769230769,0.556729341,3,3,1,5824,30,5794,0.33 ,0.01 ,0.01 ,0.01 ,0.18 ,,
0,5686,拆,ㄔㄞ,1,8,斥,斥,1,3,2289,3.36 ,802,2.904174368,415,60.27 ,5824,3.77 ,3,1,0.333333333,0.348241424,0.286122012,0.442568486,1,3,1,5824,802,5022,0.33 ,0.14 ,0.34 ,0.14 ,0.36 ,,
0,5687,差,ㄔㄞ,1,10,差,.,3,3,3661,3.56 ,4992,3.698274577,2739,316.42 ,5824,3.77 ,.,.,.,.,.,.,2,3,1,5824,4992,832,0.33 ,0.86 ,0.64 ,0.86 ,0.46 ,,
0,5693,豺,ㄔㄞ,2,10,才,才,1,3,3,0.48 ,8,0.903089987,7,0.57 ,429,2.63 ,4,1,0.25,0.00191525,0.001545297,0.080347032,3,3,1,429,8,421,0.33 ,0.02 ,0.02 ,0.02 ,0.17 ,,
2766,5691,柴,ㄔㄞ,2,10,此,此,1,3,465,2.67 ,352,2.546542663,200,28.41 ,429,2.63 ,10,1,0.1,0.120383037,0.102803738,0.125823815,1,3,1,429,352,77,0.33 ,0.82 ,0.82 ,0.82 ,0.48 ,,ㄓㄞ4(5288)
500,5692,儕,ㄔㄞ,2,16,齊,齊,1,3,15,1.18 ,69,1.838849091,60,4.02 ,429,2.63 ,10,1,0.1,0.012709523,0.010732618,0.080684854,2,3,1,429,69,360,0.33 ,0.16 ,0.16 ,0.16 ,0.35 ,,
0,5689,蠆,ㄔㄞ,4,19,萬,萬,1,1,2,0.30 ,5,0.698970004,3,0.57 ,5,0.70 ,3,1,0.333333333,0.003207184,0.003207184,0.107871565,2,1,1,5,5,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
3658,5695,抄,ㄔㄠ,1,7,少,少,1,3,200,2.30 ,329,2.517195898,210,24.40 ,6137,3.79 ,11,4,0.363636364,0.258317277,0.22891292,0.366692408,2,3,2,6137,603,5534,0.67 ,0.10 ,0.29 ,0.11 ,0.57 ,,
3659,5696,鈔,ㄔㄠ,1,12,少,少,1,3,483,2.68 ,274,2.437750563,111,11.19 ,6137,3.79 ,11,4,0.363636364,0.258317277,0.22891292,0.366692408,2,3,2,6137,603,5534,0.67 ,0.10 ,0.29 ,0.11 ,0.57 ,,
3307,5694,超,ㄔㄠ,1,12,召,召,1,3,4953,3.69 ,5534,3.743039155,2878,302.79 ,6137,3.79 ,14,1,0.071428571,0.209205021,0.227946205,0.126749457,1,3,1,6137,5534,603,0.33 ,0.90 ,0.71 ,0.89 ,0.43 ,,
2997,5703,晁,ㄔㄠ,2,10,兆,兆,1,5,1,0.00 ,5,0.698970004,4,0.43 ,6565,3.82 ,12,1,0.083333333,0.000625939,0.000517491,0.026651333,3,5,1,6565,5,6560,0.20 ,0.00 ,0.00 ,0.00 ,0.05 ,a,
2036,5702,巢,ㄔㄠ,2,11,果,果,1,5,233,2.37 ,386,2.586587305,175,24.97 ,6565,3.82 ,11,1,0.090909091,0.070335277,0.064462258,0.097620216,2,5,1,6565,386,6179,0.20 ,0.06 ,0.10 ,0.06 ,0.20 ,,
0,5699,朝,ㄔㄠ,2,12,朝,.,2,5,2987,3.48 ,3081,3.488691698,1529,211.38 ,6565,3.82 ,.,.,.,.,.,.,1,5,3,6565,6174,391,0.60 ,0.94 ,0.89 ,0.94 ,0.74 ,,
856,5700,潮,ㄔㄠ,2,15,朝,朝,1,5,2151,3.33 ,2775,3.443262987,1565,159.86 ,6565,3.82 ,3,2,0.666666667,0.614189189,0.669942197,0.660385968,1,5,3,6565,6174,391,0.60 ,0.94 ,0.89 ,0.94 ,0.74 ,,
855,5701,嘲,ㄔㄠ,2,15,朝,朝,1,5,91,1.96 ,318,2.50242712,253,16.22 ,6565,3.82 ,3,2,0.666666667,0.614189189,0.669942197,0.660385968,1,5,3,6565,6174,391,0.60 ,0.94 ,0.89 ,0.94 ,0.74 ,,ㄓㄠ1(5296)
3661,5705,炒,ㄔㄠ,3,8,少,少,1,2,658,2.82 ,577,2.761175813,344,35.01 ,1408,3.15 ,11,4,0.363636364,0.258317277,0.22891292,0.366692408,1,2,2,1408,1408,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
3660,5706,吵,ㄔㄠ,3,7,少,少,1,2,473,2.67 ,831,2.919601024,467,47.07 ,1408,3.15 ,11,4,0.363636364,0.258317277,0.22891292,0.366692408,1,2,2,1408,1408,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
3115,5710,抽,ㄔㄡ,1,8,由,由,1,1,2000,3.30 ,2001,3.301247089,1013,133.31 ,2001,3.30 ,14,1,0.071428571,0.239043825,0.274914089,0.109841112,1,1,1,2001,2001,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
3950,5716,仇,ㄔㄡ,2,4,九,九,2,10,264,2.42 ,386,2.586587305,245,25.83 ,3376,3.53 ,9,1,0.111111111,0.081693122,0.067423581,0.123992372,3,10,1,3376,386,2990,0.10 ,0.11 ,0.12 ,0.11 ,0.12 ,,
2831,5717,酬,ㄔㄡ,2,13,州,州,1,10,538,2.73 ,451,2.654176542,310,27.12 ,3376,3.53 ,2,1,0.5,0.231163506,0.184006528,0.419352781,4,10,1,3376,451,2925,0.10 ,0.13 ,0.14 ,0.13 ,0.13 ,,
2231,5718,綢,ㄔㄡ,2,14,周,周,1,10,134,2.13 ,131,2.117271296,88,9.90 ,3376,3.53 ,13,3,0.230769231,0.043751967,0.035395977,0.189587575,5,10,3,3376,278,3098,0.30 ,0.08 ,0.08 ,0.08 ,0.26 ,,
2230,5719,稠,ㄔㄡ,2,13,周,周,1,10,89,1.95 ,124,2.093421685,85,6.31 ,3376,3.53 ,13,3,0.230769231,0.043751967,0.035395977,0.189587575,5,10,3,3376,278,3098,0.30 ,0.08 ,0.08 ,0.08 ,0.26 ,,
2232,5720,惆,ㄔㄡ,2,11,周,周,1,10,10,1.00 ,23,1.361727836,21,1.00 ,3376,3.53 ,13,3,0.230769231,0.043751967,0.035395977,0.189587575,5,10,3,3376,278,3098,0.30 ,0.08 ,0.08 ,0.08 ,0.26 ,,
1632,5715,愁,ㄔㄡ,2,13,秋,秋,1,10,164,2.21 ,412,2.614897216,276,26.83 ,3376,3.53 ,8,2,0.25,0.720735786,0.720735786,0.325156514,2,10,1,3376,412,2964,0.10 ,0.12 ,0.13 ,0.12 ,0.12 ,,
577,5712,籌,ㄔㄡ,2,20,壽,壽,1,10,3460,3.54 ,1596,3.203032887,1015,122.12 ,3376,3.53 ,9,3,0.333333333,0.618895966,0.631416838,0.404265163,1,10,3,3376,1845,1531,0.30 ,0.55 ,0.53 ,0.55 ,0.34 ,,
576,5713,疇,ㄔㄡ,2,19,壽,壽,1,10,106,2.03 ,214,2.330413773,169,17.08 ,3376,3.53 ,9,3,0.333333333,0.618895966,0.631416838,0.404265163,1,10,3,3376,1845,1531,0.30 ,0.55 ,0.53 ,0.55 ,0.34 ,,
578,5714,躊,ㄔㄡ,2,21,壽,壽,1,10,14,1.15 ,35,1.544068044,29,2.73 ,3376,3.53 ,9,3,0.333333333,0.618895966,0.631416838,0.404265163,1,10,3,3376,1845,1531,0.30 ,0.55 ,0.53 ,0.55 ,0.34 ,,
0,5721,讎,ㄔㄡ,2,23,誰,誰,1,10,7,0.85 ,4,0.602059991,3,0.43 ,3376,3.53 ,1,1,1,1,1,1,6,10,1,3376,4,3372,0.10 ,0.00 ,0.00 ,0.00 ,0.03 ,,
0,5729,丑,ㄔㄡ,3,4,丑,.,1,3,99,2.00 ,110,2.041392685,61,5.60 ,540,2.73 ,.,.,.,.,.,.,2,3,1,540,110,430,0.33 ,0.20 ,0.20 ,0.20 ,0.34 ,,
0,5730,瞅,ㄔㄡ,3,14,秋,秋,1,3,1,0.00 ,19,1.278753601,14,1.58 ,540,2.73 ,8,2,0.25,0.720735786,0.720735786,0.325156514,3,3,1,540,19,521,0.33 ,0.04 ,0.04 ,0.04 ,0.22 ,b,
1245,5728,醜,ㄔㄡ,3,17,鬼,鬼,1,3,261,2.42 ,411,2.613841822,282,20.09 ,540,2.73 ,12,1,0.083333333,0.111836735,0.098443114,0.105217053,1,3,1,540,411,129,0.33 ,0.76 ,0.76 ,0.76 ,0.44 ,,
0,5711,臭,ㄔㄡ,4,10,臭,.,2,1,566,2.75 ,556,2.745074792,294,31.28 ,556,2.75 ,.,.,.,.,.,.,1,1,1,556,556,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
1202,5733,摻,ㄔㄢ,1,14,參,參,2,2,128,2.11 ,100,2,86,5.88 ,125,2.10 ,4,1,0.25,0.075471698,0.075471698,0.214397447,1,2,1,125,100,25,0.50 ,0.80 ,0.80 ,0.80 ,0.59 ,,ㄕㄢ1(6128)
383,5732,攙,ㄔㄢ,1,20,毚,毚,1,2,12,1.08 ,25,1.397940009,22,1.29 ,125,2.10 ,4,3,0.75,0.477941176,0.477941176,0.676710614,1,2,1,125,25,100,0.50 ,0.20 ,0.20 ,0.20 ,0.41 ,,
0,5744,單,ㄔㄢ,2,12,單,.,2,10,16067,4.21 ,11203,4.049334336,5144,739.32 ,12755,4.11 ,.,.,.,.,.,.,1,10,4,12755,12188,567,0.40 ,0.96 ,0.81 ,0.91 ,0.54 ,,
930,5741,禪,ㄔㄢ,2,17,單,單,2,10,192,2.28 ,800,2.903089987,184,64.72 ,12755,4.11 ,13,4,0.307692308,0.175883257,0.142946317,0.329226879,1,10,4,12755,12188,567,0.40 ,0.96 ,0.81 ,0.91 ,0.54 ,,
931,5742,蟬,ㄔㄢ,2,18,單,單,1,10,164,2.21 ,142,2.152288344,104,9.61 ,12755,4.11 ,13,4,0.307692308,0.175883257,0.142946317,0.329226879,1,10,4,12755,12188,567,0.40 ,0.96 ,0.81 ,0.91 ,0.54 ,,
932,5743,嬋,ㄔㄢ,2,15,單,單,1,10,19,1.28 ,43,1.633468456,10,2.44 ,12755,4.11 ,13,4,0.307692308,0.175883257,0.142946317,0.329226879,1,10,4,12755,12188,567,0.40 ,0.96 ,0.81 ,0.91 ,0.54 ,,
0,5749,孱,ㄔㄢ,2,12,孱,,1,10,9,0.95 ,13,1.113943352,10,1.15 ,12755,4.11 ,1,1,1,1,1,1,4,10,2,12755,56,12699,0.20 ,0.00 ,0.02 ,0.01 ,0.14 ,,ㄘㄢ4(6681)
0,5748,潺,ㄔㄢ,2,15,孱,孱,1,10,20,1.30 ,43,1.633468456,23,3.73 ,12755,4.11 ,1,1,1,1,1,1,4,10,2,12755,56,12699,0.20 ,0.00 ,0.02 ,0.01 ,0.14 ,,
671,5750,蟾,ㄔㄢ,2,19,詹,詹,1,10,10,1.00 ,20,1.301029996,12,0.72 ,12755,4.11 ,8,1,0.125,0.004617871,0.003751641,0.069642293,5,10,1,12755,20,12735,0.10 ,0.00 ,0.01 ,0.00 ,0.07 ,,
0,5745,纏,ㄔㄢ,2,21,廛,廛,1,10,321,2.51 ,451,2.654176542,350,26.98 ,12755,4.11 ,1,1,1,1,1,1,2,10,1,12755,451,12304,0.10 ,0.04 ,0.15 ,0.07 ,0.13 ,,
385,5746,饞,ㄔㄢ,2,25,毚,毚,1,10,9,0.95 ,30,1.477121255,28,1.58 ,12755,4.11 ,4,3,0.75,0.477941176,0.477941176,0.676710614,3,10,2,12755,40,12715,0.20 ,0.00 ,0.01 ,0.01 ,0.12 ,,
384,5747,讒,ㄔㄢ,2,24,毚,毚,1,10,5,0.70 ,10,1,7,0.57 ,12755,4.11 ,4,3,0.75,0.477941176,0.477941176,0.676710614,3,10,2,12755,40,12715,0.20 ,0.00 ,0.01 ,0.01 ,0.12 ,,
210,5764,諂,ㄔㄢ,3,15,,,1,5,8,0.90 ,7,0.84509804,6,0.29 ,18885,4.28 ,7,1,0.142857143,0.004377736,0.004377736,0.069517137,3,5,1,18885,7,18878,0.20 ,0.00 ,0.00 ,0.00 ,0.08 ,,
0,5760,產,ㄔㄢ,3,11,產,.,1,5,19872,4.30 ,18625,4.270096281,4670,1306.58 ,18885,4.28 ,.,.,.,.,.,.,1,5,3,18885,18718,167,0.60 ,0.99 ,0.91 ,0.97 ,0.71 ,,
1078,5761,鏟,ㄔㄢ,3,19,產,產,1,5,28,1.45 ,33,1.51851394,26,4.02 ,18885,4.28 ,2,2,1,1,1,1,1,5,3,18885,18718,167,0.60 ,0.99 ,0.91 ,0.97 ,0.71 ,,
1079,5762,剷,ㄔㄢ,3,13,產,產,1,5,56,1.75 ,60,1.77815125,45,3.16 ,18885,4.28 ,2,2,1,1,1,1,1,5,3,18885,18718,167,0.60 ,0.99 ,0.91 ,0.97 ,0.71 ,,
933,5763,闡,ㄔㄢ,3,20,單,單,1,5,67,1.83 ,160,2.204119983,119,9.61 ,18885,4.28 ,13,4,0.307692308,0.175883257,0.142946317,0.329226879,2,5,1,18885,160,18725,0.20 ,0.01 ,0.09 ,0.03 ,0.21 ,,
0,5738,顫,ㄔㄢ,4,22,亶,亶,2,2,67,1.83 ,282,2.450249108,171,17.36 ,358,2.55 ,8,1,0.125,0.138370952,0.138370952,0.150758908,2,2,1,358,282,76,0.50 ,0.79 ,0.79 ,0.79 ,0.57 ,,
363,5737,懺,ㄔㄢ,4,20,韱,韱,1,2,17,1.23 ,76,1.880813592,37,4.88 ,358,2.55 ,5,1,0.2,0.062448644,0.062448644,0.182635966,1,2,1,358,76,282,0.50 ,0.21 ,0.21 ,0.21 ,0.43 ,,
219,5771,琛,ㄔㄣ,1,12,,,1,3,118,2.07 ,54,1.73239376,31,2.73 ,129,2.11 ,3,1,0.333333333,0.017681729,0.013320178,0.189695785,2,3,1,129,54,75,0.33 ,0.42 ,0.42 ,0.42 ,0.36 ,,
1342,5769,瞋,ㄔㄣ,1,15,真,真,1,3,6,0.78 ,40,1.602059991,14,2.44 ,129,2.11 ,10,2,0.2,0.0213858,0.018717245,0.17131476,1,3,2,129,75,54,0.67 ,0.58 ,0.58 ,0.58 ,0.64 ,,
1343,5770,嗔,ㄔㄣ,1,13,真,真,1,3,10,1.00 ,35,1.544068044,25,2.01 ,129,2.11 ,10,2,0.2,0.0213858,0.018717245,0.17131476,1,3,2,129,75,54,0.67 ,0.58 ,0.58 ,0.58 ,0.64 ,,
0,5784,沉,ㄔㄣ,2,7,冗,冗,1,9,331,2.52 ,1386,3.14176323,653,72.61 ,14940,4.17 ,1,1,1,1,1,1,4,9,1,14940,1386,13554,0.11 ,0.09 ,0.19 ,0.13 ,0.13 ,,
3545,5780,沈,ㄔㄣ,2,7,冘,冘,2,9,2177,3.34 ,1832,3.262925469,1032,106.91 ,14940,4.17 ,9,2,0.222222222,0.430563003,0.441055985,0.294411056,1,9,2,14940,1938,13002,0.22 ,0.13 ,0.22 ,0.17 ,0.21 ,,
3544,5781,忱,ㄔㄣ,2,7,冘,冘,1,9,94,1.97 ,106,2.025305865,94,6.89 ,14940,4.17 ,9,2,0.222222222,0.430563003,0.441055985,0.294411056,1,9,2,14940,1938,13002,0.22 ,0.13 ,0.22 ,0.17 ,0.21 ,,
0,5785,臣,ㄔㄣ,2,6,臣,.,1,9,324,2.51 ,510,2.707570176,261,30.28 ,14940,4.17 ,.,.,.,.,.,.,5,9,1,14940,510,14430,0.11 ,0.03 ,0.07 ,0.05 ,0.11 ,,
